0.00105	0.00235	0.0017	1.2158e-13	1.7271	2.7088e-11	0.86896	4.9042e-12	0.0089	0.0089
0.0007	0.0019	0.00145	1.6781e-13	1.8146	3.7397e-11	0.8563	7.1704e-12	0.0089	0.0089
0.00095	0.00105	0.00065	4.5757e-14	1.7185	1.0167e-11	0.62224	4.0659e-12	0.0089	0.0089
0.00095	0.0017	0.00125	4.1587e-14	1.6825	9.3007e-12	0.53263	4.698e-12	0.0089	0.0089
0.0009	0.00215	0.0016	4.0629e-14	1.4574	9.0642e-12	0.55147	4.3586e-12	0.0089	0.0089
0.0023	0.0049	0.00315	8.0433e-14	1.283	1.7838e-11	0.82645	3.8629e-12	0.0089	0.0089
0.00115	0.00255	0.00165	1.9944e-13	1.6403	4.4385e-11	0.92788	5.6701e-12	0.0089	0.0089
0.00135	0.00115	0.0003	4.6297e-14	1.7263	1.0346e-11	0.62965	4.0579e-12	0.0089	0.0089
0.0009	0.00265	0.00195	3.2924e-13	1.6457	7.3309e-11	0.95626	7.1285e-12	0.0089	0.0089
0.0012	0.00455	0.00355	4.6372e-13	1.4748	1.0313e-10	0.95853	9.7479e-12	0.0089	0.0089
0.0018	0.0016	0.00025	4.0934e-14	1.452	2.3711e-11	0.92981	4.2461e-12	0.0089	0.0021
0.00085	0.0007	0.00035	1.478e-14	0.99464	7.3239e-12	0.6036	4.3304e-12	0.0021	0.0024
0.00115	0.0042	0.00135	5.867e-14	1.0154	1.3047e-11	0.35364	1.0971e-11	0.0024	0.0089
0.0008	0.00395	0.00335	3.4475e-13	1.5064	7.671e-11	0.98385	4.4366e-12	0.0089	0.0089
0.001	0.00155	0.00095	4.3337e-14	1.6552	1.194e-11	0.78158	3.3955e-12	0.0089	0.0054
0.0009	0.0033	0.0027	5.8727e-14	1.3299	1.3036e-11	0.73115	3.8665e-12	0.0054	0.0089
0.001	0.0039	0.0031	4.8681e-13	1.499	1.0839e-10	0.99173	4.4586e-12	0.0089	0.0089
0.00115	0.00185	0.00115	2.3083e-14	1.399	9.7892e-12	0.81844	2.9755e-12	0.0089	0.0029
0.001	0.0019	0.00075	2.4626e-15	0.1073	6.5772e-13	0.031722	7.6254e-12	0.0029	0.0049
0.00085	0.0024	0.00205	4.7916e-14	1.5092	1.0682e-11	0.627	4.2189e-12	0.0049	0.0089
0.00085	0.00165	0.00115	2.9612e-13	1.9035	6.5926e-11	0.85299	1.2823e-11	0.0089	0.0089
0.0016	0.0025	0.00115	5.4255e-14	1.5061	1.2135e-11	0.61099	4.9982e-12	0.0089	0.0089
0.0018	0.0056	0.0042	1.8316e-13	1.1112	4.074e-11	0.79967	9.7241e-12	0.0089	0.0089
0.0016	0.00585	0.0045	1.3618e-13	1.101	3.027e-11	0.84266	6.1485e-12	0.0089	0.0089
0.00185	0.00405	0.0024	2.9969e-13	1.4855	6.6643e-11	0.96887	5.4135e-12	0.0089	0.0089
0.0008	0.0012	0.0008	1.9521e-13	1.969	4.3516e-11	0.83749	9.0261e-12	0.0089	0.0089
0.0018	0.0036	0.00235	6.1786e-14	1.1848	1.3723e-11	0.65304	5.0591e-12	0.0089	0.0089
0.001	0.00335	0.0027	1.4032e-13	1.5725	3.1299e-11	0.9335	3.8218e-12	0.0089	0.0089
0.00095	0.00295	0.00225	4.7687e-13	1.5728	1.0613e-10	0.98093	6.6857e-12	0.0089	0.0089
0.00115	0.0025	0.0016	2.091e-13	1.7141	4.6546e-11	0.8946	7.3912e-12	0.0089	0.0089
0.00095	0.00355	0.00275	1.8919e-13	1.5116	4.2096e-11	0.96379	3.7023e-12	0.0089	0.0089
0.00105	0.0016	0.0011	6.3763e-14	1.6636	1.4187e-11	0.75483	3.9189e-12	0.0089	0.0089
0.0012	0.0021	0.0012	7.0505e-14	1.6807	1.5689e-11	0.77572	4.0573e-12	0.0089	0.0089
0.0011	0.00305	0.0021	2.8299e-13	1.5249	6.2939e-11	0.95587	6.1491e-12	0.0089	0.0089
0.0016	0.0051	0.00405	1.057e-13	1.2396	2.353e-11	0.82069	5.2074e-12	0.0089	0.0089
0.0009	0.0026	0.00205	8.1995e-14	1.4525	1.8229e-11	0.77232	4.7662e-12	0.0089	0.0089
0.0012	0.0034	0.00245	1.5575e-13	1.5027	3.4662e-11	0.94076	3.9714e-12	0.0089	0.0089
0.0008	0.00185	0.0013	1.0556e-13	1.7654	2.3526e-11	0.8345	4.9379e-12	0.0089	0.0089
0.0009	0.00285	0.00215	1.5531e-13	1.606	3.4518e-11	0.92388	4.5451e-12	0.0089	0.0089
0.00115	0.0025	0.0017	9.1542e-14	1.4334	2.0334e-11	0.83348	4.2853e-12	0.0089	0.0089
0.00095	0.0023	0.00155	3.2185e-13	1.6415	7.1638e-11	0.95644	6.9505e-12	0.0089	0.0089
