   0.0000000e+00	  -2.8875780e-12	
   5.0000000e-05	  -2.5819676e-12	
   1.0000000e-04	  -2.5788024e-12	
   1.5000000e-04	  -2.4445983e-12	
   2.0000000e-04	  -2.2648944e-12	
   2.5000000e-04	  -2.1961538e-12	
   3.0000000e-04	  -1.9547367e-12	
   3.5000000e-04	  -1.9974540e-12	
   4.0000000e-04	  -1.5039437e-12	
   4.5000000e-04	  -1.1745567e-12	
   5.0000000e-04	  -9.8158461e-13	
   5.5000000e-04	  -1.3233848e-12	
   6.0000000e-04	  -2.0042839e-12	
   6.5000000e-04	  -2.3879527e-12	
   7.0000000e-04	  -2.7360813e-12	
   7.5000000e-04	  -2.9638401e-12	
   8.0000000e-04	  -2.9388354e-12	
   8.5000000e-04	  -2.3747419e-12	
   9.0000000e-04	  -2.1292104e-12	
   9.5000000e-04	  -2.6645870e-12	
   1.0000000e-03	  -2.5389031e-12	
   1.0500000e-03	  -1.9565026e-12	
   1.1000000e-03	  -1.9526095e-12	
   1.1500000e-03	  -1.9511532e-12	
   1.2000000e-03	  -1.4873020e-12	
   1.2500000e-03	  -1.3446158e-12	
   1.3000000e-03	  -1.0464221e-12	
   1.3500000e-03	  -1.6016883e-12	
   1.4000000e-03	  -1.9996214e-12	
   1.4500000e-03	  -1.7975608e-12	
   1.5000000e-03	  -1.4033566e-12	
   1.5500000e-03	  -1.3504342e-12	
   1.6000000e-03	  -1.0714012e-12	
   1.6500000e-03	  -1.1566776e-12	
   1.7000000e-03	  -1.2863074e-12	
   1.7500000e-03	  -1.0457494e-12	
   1.8000000e-03	  -1.5629217e-12	
   1.8500000e-03	  -1.9017420e-12	
   1.9000000e-03	  -2.0703145e-12	
   1.9500000e-03	  -2.1458607e-12	
   2.0000000e-03	  -1.7901753e-12	
   2.0500000e-03	  -1.5804724e-12	
   2.1000000e-03	  -1.6976720e-12	
   2.1500000e-03	  -1.3916264e-12	
   2.2000000e-03	  -1.6040242e-12	
   2.2500000e-03	  -1.8145411e-12	
   2.3000000e-03	  -1.9846156e-12	
   2.3500000e-03	  -2.8937924e-12	
   2.4000000e-03	  -2.6352553e-12	
   2.4500000e-03	  -2.3033270e-12	
   2.5000000e-03	  -3.1839449e-12	
   2.5500000e-03	  -3.1787715e-12	
   2.6000000e-03	  -2.7731628e-12	
   2.6500000e-03	  -2.9315644e-12	
   2.7000000e-03	  -2.7358966e-12	
   2.7500000e-03	  -2.4106262e-12	
   2.8000000e-03	  -2.2667267e-12	
   2.8500000e-03	  -2.2949654e-12	
   2.9000000e-03	  -2.1623181e-12	
   2.9500000e-03	  -2.2514516e-12	
   3.0000000e-03	  -2.7260889e-12	
   3.0500000e-03	  -3.0825672e-12	
   3.1000000e-03	  -2.5678192e-12	
   3.1500000e-03	  -1.9388619e-12	
   3.2000000e-03	  -2.1483288e-12	
   3.2500000e-03	  -1.8057738e-12	
   3.3000000e-03	  -1.9687802e-12	
   3.3500000e-03	  -2.2343473e-12	
   3.4000000e-03	  -2.3626890e-12	
   3.4500000e-03	  -2.4309474e-12	
   3.5000000e-03	  -2.3009333e-12	
   3.5500000e-03	  -2.7232027e-12	
