0.00335	0.00905	0.0061	2.9758e-13	1.5146	2.7551e-11	0.9531	2.6722e-12	0.0146	0.02185
0.0035	0.00895	0.00595	2.0051e-13	1.4054	1.8559e-11	0.96931	1.4377e-12	0.02185	0.02185
0.0028	0.0067	0.0044	6.6746e-14	1.4273	7.4839e-12	0.85089	1.5264e-12	0.02185	0.01365
0.00315	0.0107	0.0081	2.5892e-13	1.4352	2.3965e-11	0.94437	2.5491e-12	0.02185	0.02185
0.00285	0.0072	0.0049	7.1041e-14	1.5303	6.5771e-12	0.84242	1.2849e-12	0.02185	0.02185
0.00425	0.00985	0.00605	2.6975e-13	1.4602	2.4975e-11	0.97345	1.7936e-12	0.02185	0.02185
0.0034	0.0081	0.00515	2.3461e-13	1.4838	2.1716e-11	0.9717	1.6124e-12	0.02185	0.02185
0.0031	0.00775	0.00515	2.0934e-13	1.5025	1.9381e-11	0.9664	1.5745e-12	0.02185	0.02185
0.0081	0.0118	0.0046	7.5773e-14	1.3702	7.0167e-12	0.82924	1.4444e-12	0.02185	0.02185
0.0045	0.0085	0.00455	1.0792e-13	1.4336	9.9879e-12	0.92099	1.2904e-12	0.02185	0.02185
0.00455	0.00785	0.0038	2.0915e-13	1.5373	1.9365e-11	0.95939	1.7391e-12	0.02185	0.02185
0.0038	0.0106	0.00725	3.2448e-13	1.4105	3.003e-11	0.9773	1.9883e-12	0.02185	0.02185
0.00105	0.0024	0.00155	2.5133e-14	1.6401	2.3374e-12	0.34579	1.9373e-12	0.02185	0.02185
0.005	0.00965	0.00555	1.2943e-13	1.4419	1.1978e-11	0.91298	1.635e-12	0.02185	0.02185
0.0029	0.00865	0.0063	2.0753e-13	1.4946	1.9209e-11	0.96974	1.477e-12	0.02185	0.02185
0.0022	0.009	0.00725	1.9557e-13	1.4592	1.8104e-11	0.97516	1.2561e-12	0.02185	0.02185
0.00395	0.008	0.00495	6.6985e-14	1.4369	6.2021e-12	0.8603	1.1225e-12	0.02185	0.02185
0.0018	0.00565	0.00445	6.2323e-14	1.7005	5.7695e-12	0.7412	1.596e-12	0.02185	0.02185
0.00475	0.0082	0.00375	1.1721e-13	1.5299	1.086e-11	0.88576	1.7381e-12	0.02185	0.02185
0.00165	0.00455	0.00315	6.1228e-14	1.7414	5.667e-12	0.75493	1.5036e-12	0.02185	0.02185
0.00295	0.0072	0.0051	1.0388e-13	1.5165	9.6153e-12	0.89667	1.4499e-12	0.02185	0.02185
0.0025	0.00575	0.00365	9.9357e-14	1.7042	9.2035e-12	0.86619	1.6217e-12	0.02185	0.02185
0.0023	0.0063	0.0045	8.7972e-14	1.5723	8.1374e-12	0.88214	1.327e-12	0.02185	0.02185
