0.00075	0.00185	0.00145	1.2088e-13	1.7069	2.6893e-11	0.89706	4.2113e-12	0.0089	0.0089
0.00115	0.00235	0.00155	1.3305e-13	1.603	2.9639e-11	0.91252	4.2233e-12	0.0089	0.0089
0.0014	0.00395	0.0027	5.7087e-13	1.4772	1.2701e-10	0.99249	4.9778e-12	0.0089	0.0089
0.0009	0.00135	0.0007	2.2667e-14	1.5133	1.4782e-11	0.8931	3.3696e-12	0.0089	0.0019
0.00085	0.00285	0.0022	1.7084e-13	1.5938	3.7952e-11	0.89097	6.1485e-12	0.0019	0.0089
0.0016	0.0036	0.0026	1.2541e-13	1.3176	2.7889e-11	0.86788	5.0745e-12	0.0089	0.0089
0.00115	0.0032	0.0023	6.0269e-13	1.4912	1.3403e-10	0.99304	5.0534e-12	0.0089	0.0089
0.0007	0.00225	0.00175	8.1124e-14	1.6427	1.8031e-11	0.83549	3.7698e-12	0.0089	0.0089
0.00185	0.00425	0.00315	6.5307e-14	1.1773	1.4538e-11	0.68989	4.8495e-12	0.0089	0.0089
0.00105	0.00275	0.002	9.9396e-14	1.696	2.2131e-11	0.8293	4.7404e-12	0.0089	0.0089
0.0013	0.0018	0.00075	8.5681e-14	1.7264	1.9048e-11	0.7279	5.7038e-12	0.0089	0.0089
0.0014	0.00315	0.0019	4.7519e-13	1.5813	1.0583e-10	0.9619	9.5624e-12	0.0089	0.0089
0.0014	0.0037	0.0025	1.7674e-13	1.4934	3.9364e-11	0.93846	4.6052e-12	0.0089	0.0089
0.00115	0.00125	0.00045	5.2611e-14	1.9332	1.1702e-11	0.54706	5.6922e-12	0.0089	0.0089
0.00095	0.0036	0.00285	2.5138e-13	1.5306	5.5991e-11	0.94909	5.9074e-12	0.0089	0.0089
0.0009	0.0031	0.00275	6.6681e-14	1.2867	1.481e-11	0.73315	4.3669e-12	0.0089	0.0089
0.0024	0.0033	0.00135	1.4626e-13	1.4318	3.2523e-11	0.87318	5.7709e-12	0.0089	0.0089
0.00125	0.0025	0.00155	9.3127e-14	1.4685	2.0682e-11	0.89577	3.2626e-12	0.0089	0.0089
0.00185	0.00525	0.00355	1.5682e-13	1.3432	3.4854e-11	0.89925	5.3895e-12	0.0089	0.0089
