0.00175	0.005	0.0037	3.6824e-14	1.5979	3.4129e-12	0.55939	1.5447e-12	0.02185	0.02185
0.00815	0.00545	0.00175	3.9342e-14	1.522	3.643e-12	0.68153	1.1947e-12	0.02185	0.02185
0.00195	0.0073	0.0057	1.7367e-13	1.575	1.6082e-11	0.936	1.8473e-12	0.02185	0.02185
0.00215	0.00785	0.0062	6.2041e-14	1.428	5.7461e-12	0.75323	1.5326e-12	0.02185	0.02185
0.001	0.00355	0.00285	3.5228e-14	1.5875	3.2608e-12	0.51114	1.6747e-12	0.02185	0.02185
0.0014	0.00495	0.00405	4.4734e-14	1.6203	4.1479e-12	0.69448	1.3126e-12	0.02185	0.02185
0.001	0.00245	0.0019	1.9888e-13	1.9015	1.8418e-11	0.82991	3.7817e-12	0.02185	0.02185
0.00355	0.00765	0.00475	1.4332e-13	1.4245	1.3267e-11	0.94478	1.4055e-12	0.02185	0.02185
0.00145	0.00335	0.0025	3.8269e-14	1.7055	3.5408e-12	0.55954	1.6019e-12	0.02185	0.02185
0.005	0.0119	0.0073	1.6636e-13	1.3958	1.5401e-11	0.94817	1.5764e-12	0.02185	0.02185
0.00455	0.009	0.0047	4.161e-14	1.3708	3.8588e-12	0.67783	1.2784e-12	0.02185	0.02185
0.00155	0.00435	0.00255	3.6313e-14	1.7837	3.3622e-12	0.479	1.882e-12	0.02185	0.02185
0.00325	0.008	0.00515	1.7402e-13	1.5255	1.6109e-11	0.94371	1.7245e-12	0.02185	0.02185
0.00075	0.0036	0.00335	3.2777e-14	1.6177	3.0397e-12	0.5593	1.3761e-12	0.02185	0.02185
0.00255	0.0021	0.0001	1.8615e-14	1.6474	8.8225e-12	0.97373	8.9439e-13	0.02185	0.0027
0.00215	0.0058	0.0033	8.4126e-14	1.5908	7.7797e-12	0.7249	2.2581e-12	0.0027	0.02185
0.00105	0.00115	0.0008	3.7534e-14	1.5938	3.4823e-12	0.61448	1.3656e-12	0.02185	0.02185
0.0053	0.0065	0.0017	8.7501e-14	1.6383	8.103e-12	0.75131	2.174e-12	0.02185	0.02185
0.0031	0.01	0.00735	1.4514e-13	1.4226	1.3441e-11	0.92645	1.6679e-12	0.02185	0.02185
0.00365	0.0094	0.00625	2.7293e-13	1.4144	2.5263e-11	0.97836	1.632e-12	0.02185	0.02185
0.00645	0.0061	0.0034	4.0006e-14	1.1705	3.7128e-12	0.57148	1.6284e-12	0.02185	0.02185
0.0009	0.0035	0.0032	2.3028e-14	1.4888	2.1381e-12	0.40152	1.4896e-12	0.02185	0.02185
0.00105	0.0055	0.0048	5.5008e-14	1.6359	5.0993e-12	0.72721	1.4701e-12	0.02185	0.02185
0.0032	0.0088	0.0061	7.2937e-14	1.447	6.7556e-12	0.8692	1.1738e-12	0.02185	0.02185
0.00435	0.0089	0.0046	1.3448e-13	1.4669	1.2454e-11	0.85707	2.2865e-12	0.0015	0.02185
0.00095	0.006	0.0054	4.8114e-14	1.474	4.4627e-12	0.60239	1.8061e-12	0.02185	0.02185
0.00535	0.011	0.00655	1.6359e-13	1.4142	1.5147e-11	0.89318	2.3294e-12	0.02185	0.02185
0.00295	0.01365	0.0116	2.0684e-13	1.3371	1.9141e-11	0.91865	2.5143e-12	0.02185	0.02185
0.0022	0.00585	0.0042	8.8919e-14	1.5987	8.2361e-12	0.77157	2.074e-12	0.02185	0.02185
0.0045	0.0119	0.00815	7.0999e-14	1.2702	6.5669e-12	0.84247	1.2827e-12	0.02185	0.02185
0.00645	0.00685	0.00375	6.9534e-14	1.5124	6.4356e-12	0.74618	1.7538e-12	0.02185	0.02185
0.0011	0.00315	0.0025	3.7739e-14	1.7191	3.4961e-12	0.6234	1.3393e-12	0.02185	0.02185
0.0012	0.00625	0.00555	3.0077e-14	1.2395	2.7931e-12	0.41144	1.8899e-12	0.02185	0.02185
0.0057	0.00845	0.0045	5.6229e-14	1.3616	5.2066e-12	0.73799	1.4541e-12	0.02185	0.02185
0.00255	0.0058	0.00375	1.062e-13	1.6202	9.8289e-12	0.90183	1.4384e-12	0.02185	0.02185
0.00725	0.00505	0.0011	7.4173e-14	1.3693	1.1335e-11	0.7473	3.9298e-12	0.02185	0.0084
0.0011	0.0019	0.001	3.2119e-14	1.4482	2.9733e-12	0.49453	1.5961e-12	0.0084	0.02185
0.01355	0.0059	0.00045	4.2686e-14	0.99272	3.9495e-12	0.54005	1.88e-12	0.02185	0.02185
0.0012	0.0047	0.004	2.9218e-14	1.4989	2.7013e-12	0.55199	1.2463e-12	0.02185	0.02185
0.0032	0.0111	0.00855	1.6191e-13	1.3886	1.4981e-11	0.94785	1.5386e-12	0.02185	0.02185
0.00495	0.0122	0.00915	1.0923e-13	1.319	1.0099e-11	0.75925	2.644e-12	0.02185	0.02185
0.0023	0.0089	0.00715	5.782e-14	1.5006	5.3602e-12	0.78138	1.3076e-12	0.02185	0.02185
0.00305	0.00755	0.00535	5.7074e-14	1.3109	5.2774e-12	0.79901	1.2131e-12	0.02185	0.02185
0.00445	0.01065	0.00655	1.2563e-13	1.4179	1.163e-11	0.92261	1.4852e-12	0.02185	0.02185
0.0015	0.0067	0.0055	8.8339e-14	1.6263	8.1782e-12	0.77265	2.0524e-12	0.02185	0.02185
0.0215	0.00475	0.0003	3.6223e-14	1.3681	3.3649e-12	0.48108	1.8729e-12	0.02185	0.02185
0.0029	0.01175	0.0095	3.3144e-13	1.3666	3.067e-11	0.95189	3.0156e-12	0.02185	0.02185
0.00765	0.0096	0.0043	1.1972e-13	1.389	1.1081e-11	0.79325	2.5979e-12	0.02185	0.02185
0.00225	0.00275	0.00085	1.1561e-13	1.9922	1.0703e-11	0.73863	2.9836e-12	0.02185	0.02185
0.0021	0.00745	0.00585	1.1779e-13	1.4655	1.0899e-11	0.95061	1.0869e-12	0.02185	0.02185
0.0043	0.0059	0.0023	6.2401e-14	1.5577	5.7832e-12	0.75324	1.5425e-12	0.02185	0.02185
